time,link
2020-08-05 11:38:40.364826,https://www.tsn.ca/jake-muzzin-back-with-toronto-maple-leafs-but-will-miss-remainder-of-series-1.1504594&sa=U&ved=2ahUKEwjSna3x2oTrAhXHE4gKHXfABoIQ0Y8FMAB6BAgEEAI&usg=AOvVaw3FAjf0qquzSXL4pNk0F035
2020-08-04 19:38:40.364826,https://www.cbc.ca/sports/hockey/nhl/toronto-maple-leafs-columbus-blue-jackets-game-2-1.5674342&sa=U&ved=2ahUKEwjSna3x2oTrAhXHE4gKHXfABoIQ0Y8FMAF6BAgHEAI&usg=AOvVaw10EnmNj0uP1v9opMYxJKnr
2020-08-04 21:38:40.364826,https://www.sportsnet.ca/hockey/nhl/matthews-tavares-fuel-maple-leafs-game-2-dominance/&sa=U&ved=2ahUKEwjSna3x2oTrAhXHE4gKHXfABoIQ0Y8FMAJ6BAgJEAI&usg=AOvVaw1SK3FjvZBd0Nl7ZKMdLLmC
2020-08-04 14:38:40.364826,https://globalnews.ca/news/7248467/rick-zamperin-toronto-maple-leafs-fans/&sa=U&ved=2ahUKEwjSna3x2oTrAhXHE4gKHXfABoIQ0Y8FMAN6BAgIEAI&usg=AOvVaw2xmZPx9U_GL2MnSKc6goBg
2020-08-04 14:38:40.364826,https://www.tsn.ca/toronto-maple-leafs-hungry-for-redemption-against-columbus-blue-jackets-in-game-2-1.1503830&sa=U&ved=2ahUKEwjSna3x2oTrAhXHE4gKHXfABoIQ0Y8FMAR6BAgDEAI&usg=AOvVaw25sAWB3Yyi-5dZZzvHHzSX
2020-08-02 14:38:40.364826,https://www.nhl.com/news/columbus-blue-jackets-toronto-maple-leafs-game-2-preview/c-317844002&sa=U&ved=2ahUKEwjSna3x2oTrAhXHE4gKHXfABoIQ0Y8FMAV6BAgCEAI&usg=AOvVaw2ZmpHwcCka5P_5pSsWbsx0
2020-08-04 21:38:40.364826,https://www.tsn.ca/video/o-dog-that-s-the-perfect-response-for-the-toronto-maple-leafs~2007630&sa=U&ved=2ahUKEwjSna3x2oTrAhXHE4gKHXfABoIQ0Y8FMAZ6BAgGEAI&usg=AOvVaw3rZX4tqXvkPPVijF-n_lTZ
2020-08-04 14:38:40.364826,https://editorinleaf.com/2020/08/03/toronto-maple-leafs-home-ice/&sa=U&ved=2ahUKEwjSna3x2oTrAhXHE4gKHXfABoIQ0Y8FMAd6BAgFEAI&usg=AOvVaw2rgb-kbRtCrIeiA7hRLDoC
2020-08-02 14:38:40.364826,https://thehockeywriters.com/maple-leafs-mikheyev-kerfoot-spezza-2020-playoffs/&sa=U&ved=2ahUKEwjSna3x2oTrAhXHE4gKHXfABoIQ0Y8FMAh6BAgBEAI&usg=AOvVaw2KWUO6Fa7nyIjhmQd9b736
2020-07-29 14:38:40.364826,https://www.forbes.com/sites/jordanhorrobin/2020/07/29/questions-maple-leafs-face-nhl-returns-to-play/&sa=U&ved=2ahUKEwjSna3x2oTrAhXHE4gKHXfABoIQ0Y8FMAl6BAgAEAI&usg=AOvVaw1aUCdqmfwTUIxcHSTfh95S
2020-07-31 14:38:42.570287,https://www.tsn.ca/toronto-maple-leafs-coach-sheldon-keefe-gives-william-nylander-a-push-1.1502092&sa=U&ved=2ahUKEwik367y2oTrAhWK-mEKHQfKDpg4ChDRjwUwAHoECAQQAg&usg=AOvVaw16X87-kWL8VX5a59zleN2_
2020-07-31 14:38:42.570287,https://torontosun.com/sports/hockey/nhl/toronto-maple-leafs/leafs-snapshots-keefes-already-sized-up-jackets&sa=U&ved=2ahUKEwik367y2oTrAhWK-mEKHQfKDpg4ChDRjwUwAXoECAgQAg&usg=AOvVaw2PgJW4Y7_479uQ0-S5HLHt
2020-07-30 14:38:42.570287,https://editorinleaf.com/2020/07/30/toronto-maple-leafs-blow-mind/&sa=U&ved=2ahUKEwik367y2oTrAhWK-mEKHQfKDpg4ChDRjwUwAnoECAcQAg&usg=AOvVaw3BcdfQyDjicG7ImolwX4G5
2020-08-03 14:38:42.570287,https://www.thescore.com/nhl/news/1995288&sa=U&ved=2ahUKEwik367y2oTrAhWK-mEKHQfKDpg4ChDRjwUwA3oECAkQAg&usg=AOvVaw04AKZMtFTMV1etCxv3mm5g
2020-07-31 14:38:42.570287,https://www.nhl.com/news/playoff-pools-nhl-toronto-columbus-fantasy-hockey-2020-stanley-cup/c-317725688&sa=U&ved=2ahUKEwik367y2oTrAhWK-mEKHQfKDpg4ChDRjwUwBHoECAYQAg&usg=AOvVaw33wLRuV0W3HqxOh4-mTyCC
2020-07-30 14:38:42.570287,https://www.tsn.ca/toronto-maple-leafs-morgan-rielly-revving-up-after-rough-regular-season-1.1501732&sa=U&ved=2ahUKEwik367y2oTrAhWK-mEKHQfKDpg4ChDRjwUwBXoECAAQAg&usg=AOvVaw1kJmbapdE7gpbpJv5xku15
2020-08-05 06:38:42.570287,https://www.pensionplanpuppets.com/from-the-branches/2020/8/5/21354894/wednesday-mid-week-breather-toronto-maple-leafs-columbus-blue-jackets-stanley-cup-playoffs-tavares&sa=U&ved=2ahUKEwik367y2oTrAhWK-mEKHQfKDpg4ChDRjwUwBnoECAMQAg&usg=AOvVaw1Tf6cl8yEFJU6UnaWqaSQU
